# id cna
34298 0
34299 0
34822 3
34824 0
49043 0
49044 0
49046 0
49048 0
49081 0
49555 3
34365 0
34954 0
49012 0
49013 0
49014 0
49017 0
49042 0
49045 0
49523 0
49554 0
34363 0
15525 0
33760 0
34300 3
34301 0
34305 0
34366 0
34890 0
34955 0
49116 0
42020 0
42056 2
49075 0
49076 3
49077 0
49078 0
49080 0
49551 0
49592 0
42024 3
49040 0
42019 0
42059 3
49041 3
49522 0
42023 3
34373 0
34367 0
34427 3
34364 0
34368 0
34369 0
34370 0
34429 3
34430 0
41865 0
48704 0
48747 0
48748 0
49162 0
49163 0
49211 0
49212 0
49214 0
49210 0
41880 0
41989 0
41999 0
42000 0
42001 0
49161 0
41879 0
42008 0
42009 0
42010 3
42011 3
42014 3
42016 3
42017 0
34432 0
33821 0
42015 0
33824 0
41918 0
41919 0
42022 0
19625 0
20090 0
20091 0
41847 0
48789 0
49261 0
20089 0
41844 0
41845 0
41846 0
41863 0
41643 0
41700 0
41884 0
41887 0
41472 0
41698 0
41699 0
41723 0
41725 0
41726 0
41901 2
41882 3
48582 0
48605 0
26252 0
26308 0
26310 0
48574 0
48583 0
48996 0
49000 0
49023 0
48999 0
25635 0
25638 0
25639 0
25691 0
25692 0
34758 0
35285 0
48600 0
48601 0
48604 0
48578 0
14840 0
26256 0
26853 0
48573 0
48577 0
48579 0
48580 0
49016 0
49019 0
49015 0
25585 0
26201 0
26255 0
34826 0
34892 0
35347 0
35348 0
35408 0
48995 0
14843 0
34891 0
48575 0
48598 0
48599 0
48630 0
48631 0
48596 0
48273 0
48597 0
14780 0
14844 0
15464 0
15523 0
15524 0
48576 0
34893 0
14167 0
14842 0
14904 0
34895 0
34956 0
34957 0
35409 0
14847 0
48348 0
48349 0
48706 0
42053 0
48314 0
48315 0
48628 0
48665 0
48666 0
48285 0
48594 0
15986 0
15988 0
42055 0
48595 0
48626 0
48627 0
48629 0
15936 0
42052 0
42057 0
42058 3
15987 0
15467 0
15471 0
15526 0
15528 3
15529 0
15532 0
16035 0
42054 0
15588 0
34959 0
15527 0
15585 3
14906 0
14909 2
15584 0
15586 0
34958 0
48417 0
48379 0
41991 0
48380 0
48381 0
48703 0
48745 2
41979 0
42046 0
48664 0
41990 0
41998 0
42048 0
42050 0
48345 0
48705 0
15989 0
42051 0
15533 0
15536 0
16036 0
16037 0
42002 0
42003 0
42005 0
14913 0
15587 2
15589 2
15592 2
15641 0
20542 0
20540 0
20030 0
20092 0
41813 0
20541 0
20543 0
41968 0
48416 0
48418 0
41958 0
41826 0
41828 0
41965 0
41980 2
41853 0
41869 0
41992 0
41868 0
15992 0
15540 0
16038 0
16039 0
41867 0
41871 0
41886 0
15991 0
41866 0
15591 0
41883 0
15593 0
15596 0
15643 3
41885 0
48299 0
27560 0
27524 0
27526 0
48279 0
48298 0
48301 0
27523 0
26902 0
26904 0
26906 0
26958 0
26959 0
27472 0
48278 0
48581 0
26907 0
26253 0
26307 0
26309 0
26905 0
25634 0
27956 0
48290 2
28011 0
27419 0
27420 0
27475 0
48275 0
48276 0
27422 0
26795 0
26850 0
26851 0
26852 0
27418 0
26798 0
26200 0
26146 0
26196 0
26199 0
26794 0
48076 0
48083 0
48287 2
48288 0
48316 2
15352 0
28452 0
14720 0
14723 0
15349 0
15405 0
27421 0
48272 0
48274 0
48286 0
48289 0
27957 0
15406 0
14719 0
14779 0
14781 0
14782 0
14784 0
26797 0
27365 0
15465 0
26147 0
14841 0
14047 0
14104 0
14105 0
14106 0
14107 0
14109 0
48130 0
48133 0
15842 0
48100 0
48102 0
48132 0
48347 0
48101 0
48284 0
48346 0
15353 0
15839 0
15883 0
15884 0
15886 0
48082 0
48313 0
15300 0
15351 0
15356 0
15407 0
15408 0
15409 0
15410 0
15412 0
15933 0
15934 0
15468 0
14785 0
48001 2
48131 0
48160 0
48127 0
16128 0
16153 0
42041 0
42042 0
48128 0
48129 0
48344 0
48382 2
15885 0
15887 2
15890 0
16183 0
42049 0
15889 0
15937 3
15413 0
15416 0
15935 3
15938 2
15940 0
15990 3
15475 0
15476 0
41947 0
41948 0
41955 0
41956 0
41957 0
42036 2
42037 0
42038 0
48159 0
41953 0
41967 0
16155 0
41963 0
42035 0
42039 0
42040 0
41959 0
15891 0
41962 0
15894 2
15941 0
16184 0
16185 0
41969 0
41971 0
42043 0
41850 0
15939 0
15942 0
15943 0
15944 0
15945 0
15994 0
41981 0
15537 0
47977 0
47978 0
48116 0
48119 0
48120 0
48122 0
48149 0
48000 0
8455 0
8419 3
28082 0
28538 0
28555 0
48079 0
48092 0
48096 0
28057 0
28541 0
27522 0
27525 0
28004 0
28053 0
28054 0
28055 0
28056 0
48078 0
26903 0
27468 0
27471 0
27473 0
47976 0
47997 0
29287 0
28502 0
28931 0
28961 0
47974 0
48088 0
48115 0
28501 0
27953 0
28006 0
28008 0
28009 0
28010 0
28497 0
28500 0
28449 0
27415 0
27416 0
27474 0
27952 0
28007 0
26793 0
26142 0
26144 0
26195 0
26740 0
47969 0
47986 0
28930 0
28932 0
29234 3
47970 0
47971 0
48081 0
28503 0
28890 0
28448 0
28450 0
28451 0
28453 0
28888 0
48084 2
28399 0
28845 0
14664 0
14721 0
27898 2
27899 0
27900 0
27901 0
27902 0
27954 0
27848 0
27955 0
28398 0
15350 0
27366 0
13988 0
13989 0
13990 0
14045 0
27310 0
27311 0
27312 0
27363 0
27364 0
13298 0
13299 0
13300 2
26693 0
26739 0
26742 0
26743 0
47982 0
47983 0
48005 3
47968 0
15259 0
15262 0
15804 0
15806 0
47966 0
47967 0
47981 0
48103 0
15840 0
14614 0
15301 0
15302 0
14724 0
13991 0
13245 0
16105 0
16107 0
47979 0
47980 0
48002 3
48004 0
16129 0
47927 0
15843 0
16125 0
16154 0
15846 0
15888 0
16223 0
16133 3
16224 0
42031 0
42032 0
42034 2
16156 0
16158 3
41952 0
16157 0
8422 0
8454 0
8456 0
28964 0
28965 0
28966 0
47998 0
8253 0
28553 0
28958 0
28534 0
28535 0
28539 0
28552 0
28954 0
8457 0
28959 0
29283 0
29286 0
29288 0
29289 0
29290 0
47972 0
47975 0
28540 0
28927 0
28928 0
28956 0
28957 0
28960 0
28499 0
29268 0
29476 0
29505 0
29507 0
29508 0
29515 0
47924 0
29267 0
29269 0
28889 0
28929 0
29230 0
29235 0
29266 0
29270 0
29233 0
28396 0
28400 0
28447 0
28841 0
28884 0
28886 0
28887 0
28844 0
27845 0
27849 0
27897 0
28349 0
28395 0
28397 0
28348 0
27263 0
27309 0
27798 0
27843 0
27844 0
27846 0
27847 0
26690 0
26691 0
27261 0
27262 0
47929 0
15755 0
15756 0
15776 0
29480 0
47922 0
47923 0
47928 0
15778 0
29628 0
15227 0
15228 0
15229 0
15260 0
15263 0
15777 0
29196 2
29232 0
29479 0
14571 0
14572 0
14612 0
28843 0
28846 0
28799 0
13883 0
13884 0
13885 0
13934 0
13192 0
13193 0
12504 0
12505 0
12560 0
13244 0
13301 0
15206 0
15779 3
15232 0
15264 0
15230 0
16100 0
16098 0
16096 0
8251 0
8252 0
8254 0
28955 0
28963 0
29279 0
7880 0
28950 0
28952 0
28953 0
28962 0
28548 0
29280 0
29281 0
29282 0
29284 0
29285 0
29512 0
29513 0
29506 0
29514 0
29501 0
29502 0
29503 0
29504 0
29231 0
28840 0
28796 3
28350 0
28795 0
27794 0
27216 0
27217 0
27260 0
29629 0
15204 0
29477 0
29478 0
29605 0
29608 3
29624 0
29626 0
29627 0
15191 0
14539 0
29194 0
29197 0
29420 0
29445 0
29447 0
29448 0
29449 0
29450 0
29162 0
13806 0
14573 0
28797 0
28800 0
29159 0
29161 0
29195 0
13099 0
28301 0
28303 0
28757 0
28794 0
28798 0
13098 0
13144 0
12456 0
13143 0
13194 0
27753 0
27796 0
27797 0
27799 0
28299 0
28300 0
28302 0
28258 0
11740 0
11786 0
12454 0
12455 0
12506 0
27218 0
27752 0
12457 0
15190 0
14513 0
14514 0
14540 0
13807 0
13810 0
13843 0
14538 0
13844 0
13841 0
12410 0
13146 0
15199 0
15215 0
15749 0
15764 0
15765 0
15752 0
15753 0
7308 0
7311 0
7830 0
7835 0
7881 0
28947 0
29276 0
29278 0
29256 0
29277 0
29493 0
29498 0
29509 0
29510 0
29511 0
29495 0
27214 0
27748 0
29686 0
29603 3
29606 0
29623 0
29625 0
29673 0
29418 0
29421 2
29444 0
29585 0
29604 0
29127 0
29158 0
29160 0
29419 0
29124 0
28752 0
28753 0
28754 0
28755 0
28758 0
28716 0
28756 0
12408 0
28254 0
28255 0
28256 0
28257 0
28298 0
11695 0
27177 0
27751 0
11738 0
27175 0
27710 0
27711 0
27712 0
27750 0
14500 0
14501 0
15186 0
29607 0
29676 0
29677 0
15196 0
29588 0
13781 0
13782 0
14499 0
14515 0
13767 0
29570 0
29587 0
13063 0
13780 0
13808 0
29126 0
29394 0
12365 0
12366 0
13100 0
29094 0
11696 0
12364 0
12411 0
11060 0
11694 0
11739 0
11741 0
14504 0
14505 0
15188 0
15197 0
15198 0
15200 0
14503 0
14508 0
7312 0
6645 2
7309 0
7310 0
29252 0
29272 0
29273 0
29274 0
28940 0
7314 0
29631 0
29488 0
29489 0
29490 0
29494 0
29630 0
29617 0
29633 3
29669 0
29679 0
55463 2
29414 0
29122 0
29125 0
29389 0
29390 0
29391 3
28713 0
28714 0
28717 0
29090 0
29091 0
29123 0
28215 0
28218 0
28253 0
28712 0
28715 0
27675 0
27709 0
28213 0
28214 0
28217 0
29703 0
14502 0
29671 0
13760 0
14494 0
16258 0
29664 0
29666 0
29667 0
29675 0
16259 0
29665 0
13018 0
13765 0
13783 0
29566 0
29571 0
29657 0
12299 0
12300 0
13035 0
13037 0
29392 0
29393 0
29395 0
29553 0
29569 0
29089 0
29371 0
11620 0
12298 0
29092 0
29093 0
29095 0
28678 0
29063 0
11655 0
11656 0
11657 0
12367 0
28679 0
28216 0
10984 0
11619 0
10987 0
11019 0
11020 0
11021 0
11022 0
11697 0
28180 0
28181 0
10983 0
14497 0
1765 0
14496 0
13762 0
14495 0
14498 0
16260 0
16309 0
16261 0
14506 0
13022 0
13759 0
13766 0
13768 0
13769 0
13770 3
13036 0
13038 0
13039 3
11623 0
11658 0
5972 0
5973 0
6688 0
6689 0
29244 0
29482 0
29271 0
29242 3
29243 3
55357 0
29483 3
6644 0
55466 0
29485 0
29486 0
29457 0
29487 0
55354 3
55367 0
29609 0
29610 0
29591 0
29594 0
29611 0
29613 0
55370 2
55366 0
29575 0
29590 2
29409 0
29428 0
29430 2
29431 0
29574 0
29592 0
29404 3
55350 0
29660 2
29668 0
55349 0
55360 0
55362 0
55363 0
55365 0
55361 3
29406 0
29562 2
29563 2
29576 0
29578 0
29579 2
29367 0
29385 0
29387 0
29388 0
29561 0
29368 0
29088 0
28710 0
28175 0
28176 0
55208 0
55469 3
55234 0
16300 0
16303 0
16304 0
16305 0
29663 0
55359 3
16320 0
29568 0
29659 0
29658 0
29554 0
29564 2
29567 0
29655 0
29661 2
29369 0
29372 0
29539 0
29549 2
29551 0
29552 0
29565 0
29059 0
29060 0
29061 0
29064 0
29348 0
29350 0
29351 0
29366 0
29370 0
11591 0
28677 0
11621 0
10952 0
28643 0
28645 0
28676 0
29034 0
29058 0
29062 0
28147 0
10373 0
10374 0
10985 0
28148 0
28178 0
28642 0
10375 0
16312 0
16313 0
16316 0
16331 0
13019 0
29656 0
13013 0
13014 0
13023 0
13761 0
16317 0
16328 0
13017 0
13020 3
13024 0
12280 0
12281 0
12282 0
12304 0
13021 0
12278 0
12301 0
11590 0
11592 0
12302 0
10951 2
10953 0
8577 0
8598 0
18033 0
17643 0
17644 0
8803 0
8800 0
8599 0
8600 0
8804 0
8837 0
18067 0
18107 0
18066 0
8808 0
8838 0
8841 0
8843 0
18575 0
96 0
18106 0
8811 0
9146 2
9188 0
9150 0
99 0
100 0
8844 0
8845 0
9185 0
9186 0
9189 0
18151 0
11055 0
11057 0
10475 0
10477 0
10519 0
11098 0
9486 0
9963 0
9964 0
9965 0
10517 0
9523 0
9525 0
9565 0
44194 0
44925 0
9151 0
9152 0
9191 0
9563 0
9566 0
9606 0
9610 0
44139 0
44820 0
93 0
94 0
101 3
103 0
104 0
106 3
9190 0
11100 0
44434 0
45156 0
45158 0
45159 0
45160 0
11782 0
11737 0
11101 0
11145 0
44374 0
45040 0
45041 0
45098 0
45100 0
45042 0
45668 0
44314 0
10520 0
10564 0
44982 0
44983 0
45039 0
45667 0
45722 0
10008 0
10052 0
44922 0
44924 0
44926 0
44981 0
45609 0
45610 0
45613 0
45563 0
45612 0
347 0
44868 0
44869 0
44870 0
44871 0
45559 0
45560 0
45562 0
44821 0
107 0
108 0
344 0
348 0
369 0
370 0
45516 0
9009 0
8721 0
8723 0
8719 0
8722 0
8742 0
8551 0
29738 0
29739 0
29741 0
18451 0
18035 0
18036 0
18437 0
18450 0
18452 0
18453 0
18007 0
18037 0
8724 0
8726 0
8743 0
8745 0
8746 0
8552 0
8566 0
8567 0
8581 0
8775 0
18906 0
8582 0
18483 0
18485 0
18486 0
18488 3
18489 0
18484 0
18938 0
18908 0
18071 0
18070 0
9854 2
9855 2
9857 2
9834 2
9394 2
9415 2
9416 0
9418 2
9023 0
8753 0
8755 0
9077 0
8778 0
8779 0
8781 0
8807 0
18939 0
18983 0
18982 0
8782 0
18525 0
18526 0
18527 0
18528 0
18578 0
18984 0
18985 0
18986 0
9859 2
10400 2
10401 2
36523 3
9420 0
9888 2
9889 0
9891 0
9925 0
9421 0
42953 0
9050 0
9450 0
9452 0
9485 0
42891 0
9078 0
9080 0
9081 0
43394 0
9113 0
8783 0
8812 0
9110 0
9149 0
19449 0
19504 0
43342 0
19034 0
18574 0
7 0
6 0
8813 0
18577 0
19033 0
19035 0
19036 0
19092 0
19505 2
19091 0
43018 0
10404 0
10437 0
43081 3
43637 0
43699 0
43701 0
11017 0
44312 0
43638 0
9892 0
42954 0
43575 0
43576 0
43636 0
43639 0
44311 0
44253 0
9453 0
43511 0
43513 0
43514 0
43515 0
43574 0
44249 0
44252 0
9522 0
43451 0
43453 0
43454 0
44191 0
44193 0
44137 0
43396 0
44089 0
44090 0
8 0
11 0
19094 0
19564 0
44084 0
44087 0
44088 0
44372 0
43700 0
44432 0
44308 0
44313 0
44371 0
44251 0
44979 0
44921 0
44138 0
44135 0
44863 0
44866 0
44867 0
105 0
124 0
127 0
44086 0
44816 0
44817 0
44818 0
44819 0
8988 0
8989 2
9366 0
9370 2
30014 0
39248 0
39249 0
8994 0
8997 0
29992 0
30015 0
29995 0
30018 0
8710 0
8711 0
29832 0
29833 0
29971 0
29996 0
29999 0
30019 0
29806 0
29822 0
29811 0
29821 0
29823 0
29824 0
29826 0
29834 0
29975 0
18907 3
29810 0
29813 0
29828 2
29736 0
29814 0
18455 0
18456 0
18910 0
18911 0
18913 0
29816 0
18912 0
9371 0
9374 0
9389 0
37836 0
38551 0
38556 0
38568 0
38569 0
38566 0
37821 0
8998 0
9000 0
9002 0
9017 0
9020 0
9390 0
37833 0
37834 0
38564 0
38567 0
37832 0
37835 0
30022 0
9001 0
8712 0
8727 0
9018 0
29844 0
30020 0
30021 0
8713 0
8725 0
29825 0
29835 0
29836 0
29837 0
29838 2
29841 0
29846 0
29845 0
8750 0
18940 0
29742 3
18909 0
19404 0
29829 0
29830 0
29831 0
29839 0
29842 0
19400 0
19403 0
18941 0
18942 0
18944 0
18945 0
18947 3
18948 0
19405 0
18943 0
9392 0
9831 2
37077 0
37099 0
37102 0
37787 0
37820 0
37822 0
9024 0
37110 0
37111 0
37816 0
37831 0
9021 0
8729 0
9022 0
9049 0
29852 0
37106 0
37829 0
42400 0
9025 0
8751 0
8728 0
8730 0
8754 0
29847 0
29848 0
29849 0
29850 0
29851 0
29853 0
29840 0
19401 0
19402 0
19406 0
19451 0
19885 0
19450 0
19914 0
18987 0
9860 0
9858 0
36521 0
36524 0
37072 0
37075 0
37076 0
9395 0
36529 0
36508 0
37098 0
37109 0
9419 0
37093 0
37097 0
42521 0
42522 0
42574 0
43015 0
42520 0
42462 0
42463 0
42464 0
42886 0
42887 0
42889 0
42890 0
42401 0
42461 0
42828 0
19884 0
42402 0
42763 0
42767 0
42768 0
42822 0
42825 0
42826 0
42398 0
42769 0
19506 2
19971 0
42762 0
42765 0
42766 0
19509 2
19568 0
19972 0
19565 2
43698 0
43016 0
36522 0
43012 0
43017 0
43076 0
43078 0
43079 0
42950 0
43011 0
43633 0
43512 0
42888 0
42949 0
42952 0
43510 0
42824 0
42827 0
42764 0
43337 0
20033 0
19566 0
19567 0
20031 0
20032 0
43339 0
19629 0
20094 0
19626 0
43077 0
43695 0
43756 0
43759 0
43074 0
44080 0
44083 0
44813 0
39233 0
39244 0
39246 0
39846 0
39861 0
29993 0
29997 0
30252 0
30226 0
30231 0
30253 0
30254 0
30256 0
39243 0
29998 0
30001 0
30230 0
29942 0
18915 0
29937 0
29941 0
29961 0
29962 0
29963 0
29964 0
30159 0
30186 0
38552 0
38553 0
30255 0
38547 0
38562 0
38563 0
38565 0
39242 0
30024 0
30023 0
30026 0
30036 0
30257 0
30258 0
30262 0
38561 0
30004 0
30007 0
30027 0
30265 0
19407 0
29983 0
29986 0
29987 0
30008 0
30010 0
30011 0
30013 0
30214 3
19408 0
19409 0
19410 0
19411 0
19412 0
19414 0
19415 0
19887 0
29988 0
37783 0
37786 0
37811 0
37812 0
37813 0
37815 0
37830 0
37779 0
37108 0
30025 0
30037 0
30038 0
30276 0
37107 0
37826 0
37828 0
37094 0
42166 0
42399 0
30028 0
30029 0
30030 0
30031 0
30034 0
30039 0
30032 0
30033 0
30041 0
29843 0
19886 0
19918 0
19921 0
30012 0
30035 0
19917 0
19920 0
20378 0
19458 0
19462 0
19919 0
19922 0
19924 0
37040 0
37071 0
37073 0
37074 0
37036 0
37070 0
37096 0
37064 0
37067 0
37068 0
37069 0
37092 0
37095 0
37089 0
37105 0
37808 0
37090 0
37091 0
37104 0
42457 2
42458 3
42460 0
42517 0
42396 0
37103 0
42343 0
30043 0
42342 0
42392 2
42394 2
42395 0
42397 2
42340 0
19916 0
20377 0
19973 0
20426 0
20425 0
20428 0
19974 0
19976 0
19977 0
36503 0
43075 0
36505 0
36478 0
36483 0
36501 0
36502 0
36504 0
37039 0
43071 0
43072 0
36519 0
36520 0
36500 0
42518 0
42571 0
42572 0
42573 0
43008 0
42454 0
42821 2
42341 0
42755 0
42757 0
42758 0
42759 2
42761 0
43385 0
20486 0
20095 0
20034 0
20036 0
20544 0
42714 2
42715 0
43334 0
43068 0
43132 0
43134 0
43336 0
39842 0
39843 0
39844 0
39847 0
30518 0
30542 0
30543 0
30545 0
30852 0
30881 0
30882 0
30544 0
19390 0
30187 0
30189 0
30426 0
30464 0
30259 0
30548 0
38544 0
39220 0
39221 0
39222 0
39225 0
30263 0
30547 0
30551 0
30552 0
30567 0
30245 0
30215 0
30247 0
30248 0
30536 0
19888 0
19889 0
19891 0
30190 0
30218 0
30219 0
30465 0
30500 0
30501 0
37810 0
38508 3
38541 0
37776 0
37827 0
30278 0
30277 0
30568 0
30569 0
37809 0
38539 0
38540 0
37806 0
30040 0
30266 0
30267 0
30280 0
30281 0
30555 3
30572 0
30269 0
20380 0
30246 0
30250 0
30270 0
30272 0
30273 0
30275 0
30559 0
30284 0
19925 0
20381 0
20383 0
20384 0
20385 0
30249 0
37037 0
37066 0
37774 0
37775 2
37033 0
37062 0
37065 0
37088 0
37771 0
37804 0
37805 0
37807 0
37086 0
37087 0
30042 3
30279 0
30570 0
30282 0
30283 0
37802 0
42164 0
42165 0
42391 0
42337 0
30274 0
30286 0
20382 0
30285 0
20821 0
36479 0
37035 0
42615 0
36499 0
37028 0
37031 0
37032 0
37063 0
36475 0
42567 0
37061 0
42450 0
42510 0
42511 0
42514 0
37029 0
42207 0
42388 0
42390 0
42336 2
42338 2
42339 0
42387 0
42754 2
20546 2
20903 2
20961 2
20906 2
36450 0
36476 0
36477 0
42613 0
43128 0
36454 0
43125 0
42570 0
42614 0
40384 0
40361 0
30883 0
30884 0
31235 0
31267 0
31268 0
31270 0
39841 0
30886 0
30792 0
30790 0
39812 0
39190 0
39219 0
39811 0
39816 3
39840 0
31297 0
31271 0
30885 0
30909 0
30910 0
30556 0
30502 0
30503 0
30504 0
30835 0
30539 0
30836 0
39187 0
38509 0
39189 0
39182 0
30911 0
30912 0
38504 0
38505 0
38537 0
38538 0
39185 0
39218 0
30917 0
30560 0
30571 0
30574 0
30575 0
30897 0
30914 0
30916 0
30562 0
30564 0
30565 0
30872 0
30900 0
30901 0
30537 0
20386 0
20388 0
20822 0
20854 0
30540 0
30875 0
30876 0
30904 0
37725 0
37773 0
37726 0
37767 0
37769 0
37770 0
37772 0
38500 0
38503 0
37768 0
37803 0
30573 0
30578 0
30581 0
30915 0
30927 0
37801 0
37059 0
38497 0
30287 0
30918 0
30582 0
30563 0
30566 0
30576 0
30577 0
30579 0
20853 0
30905 0
36992 0
36993 0
37030 0
37724 0
36988 0
37027 0
37025 0
37026 0
37060 0
37721 0
37766 0
42206 0
37717 0
42163 0
37763 0
42161 0
42203 0
42204 0
42205 0
42334 2
21272 2
42124 2
42162 0
30929 0
21274 2
20964 2
21273 2
21330 2
36423 0
36420 0
42648 0
36424 0
36449 0
36451 0
36452 0
36448 0
36474 0
36991 0
42560 0
42564 0
42612 0
37024 0
42563 0
40804 0
40809 0
40830 0
40358 0
31269 3
31272 0
31700 0
31704 0
40357 0
31703 0
32179 0
39776 0
39809 0
40325 0
40330 0
40356 0
39807 0
31732 0
31276 0
31298 0
31734 0
39808 0
31215 0
39150 0
31300 0
31735 0
39145 0
39146 0
39181 0
39183 0
39184 0
39186 0
39771 0
38502 0
31303 0
30902 0
30906 0
20857 0
30878 0
30907 0
31259 0
31262 0
38501 0
38455 0
38457 0
38458 0
38498 0
38499 0
39144 0
38452 0
37722 0
31308 0
38453 0
30920 0
30928 0
31317 0
31318 0
38494 0
38495 0
38496 0
30919 0
30921 0
30924 0
31307 0
31310 0
31311 0
31319 0
30922 0
21233 0
30925 0
21229 0
21230 0
30908 0
31291 0
31294 0
31314 0
21585 0
30926 0
36990 0
37765 0
37669 0
37670 0
37719 0
37720 0
37668 0
36989 0
37764 0
37713 0
37715 0
37718 0
37761 0
42158 0
42201 0
37762 0
38449 0
37760 0
37759 0
30930 2
31320 0
37758 0
42121 0
42123 0
42157 0
31322 0
21277 0
21281 0
21333 0
21582 0
21583 0
21584 2
21639 0
21636 0
21637 0
36908 0
36945 0
36947 0
36948 0
36447 0
36949 0
36904 0
36987 0
37716 0
36946 0
36984 0
36985 0
36986 0
42239 0
42240 0
42152 0
42122 0
21329 0
21332 2
21638 2
21686 0
42322 2
42323 0
42325 3
42326 0
42296 0
40806 0
41199 0
41200 0
40802 0
32180 0
32181 0
32182 0
32183 0
32702 0
40801 0
40805 0
32187 0
32214 0
40322 0
40323 0
40324 0
40326 0
40327 0
40800 0
40321 0
31708 0
31733 0
32186 0
32191 0
32215 0
32216 0
39141 0
31736 0
32217 0
39767 0
39768 0
39769 0
39772 0
39143 0
31739 0
32219 0
32220 0
31263 0
39092 0
39139 0
39140 0
38454 0
39142 0
31756 0
31757 0
38450 0
38451 0
39138 0
38447 0
39765 0
31312 0
31315 0
31321 0
31758 0
32241 0
31295 0
31296 0
31316 0
31727 0
31749 0
31753 0
31731 0
21589 0
37667 0
38400 0
37666 0
37711 0
38396 0
38401 0
38445 0
38446 0
38448 0
37663 0
31760 0
31323 0
31759 0
31761 0
31763 0
42081 0
37709 0
21586 0
21587 0
21588 0
21861 2
21862 0
21888 0
31324 0
31750 0
31765 0
36905 0
36906 0
37562 0
37665 0
36942 0
36943 0
37614 0
37615 0
37616 0
37610 0
37611 0
37664 0
37661 0
37662 0
37659 0
42080 0
42149 0
42119 0
42079 2
42145 0
21885 2
21641 0
21887 0
42116 2
42117 0
42118 2
42120 0
41169 0
41170 0
41172 0
41175 0
41495 0
41497 0
41467 0
41496 0
41171 0
32705 0
32706 0
32710 0
41167 0
41198 0
33279 0
40286 0
40761 0
40764 0
40765 0
40766 0
40769 0
40798 0
40799 0
33313 0
32218 0
32709 0
32714 0
32740 0
32741 0
32742 0
40320 0
33314 0
32221 0
32745 0
39727 0
40278 0
40281 0
40282 0
40319 0
32222 0
32225 0
32226 0
32743 0
32744 0
32747 0
32748 0
32751 0
39093 0
39721 0
39722 0
39724 0
39091 0
39723 0
39137 0
39766 0
32240 0
32769 0
39089 0
39090 0
39719 0
39716 0
32229 0
32233 0
32242 0
32243 0
32211 0
32232 0
32235 0
32237 0
32238 0
38394 0
38395 0
38397 0
38398 0
39084 0
39087 0
39088 0
38393 0
31762 0
39135 0
31764 0
32244 0
32245 0
32246 0
32249 0
38444 0
39081 0
22075 0
31754 0
31766 0
31767 0
32236 0
32247 0
32248 0
32250 0
37558 0
37559 0
37613 0
38337 0
37561 0
38392 0
37607 0
37609 0
37612 0
38334 0
38391 0
38330 0
38388 0
38443 2
37657 0
37708 0
42076 0
42078 0
42090 0
32252 0
38387 0
38390 0
42065 0
42077 0
42113 0
41137 0
41463 0
41464 0
41465 0
41466 0
41468 0
41494 0
41719 0
41168 0
33280 0
33879 0
41492 0
15066 0
15691 0
33883 0
41462 0
41132 0
41134 0
41431 0
41100 0
41461 0
40722 0
40762 0
41127 0
41128 0
41129 0
41130 0
41133 0
41165 0
41166 0
41164 0
33283 0
33284 0
33315 0
33316 0
33887 0
33919 0
33920 0
40759 0
40758 0
33288 0
33319 0
40719 0
40760 0
33318 0
40276 0
40277 0
40279 0
40715 0
40718 0
32749 0
33317 0
33320 0
33321 0
33322 0
33323 0
33326 0
33343 0
33296 0
33324 0
33327 0
39625 0
40187 0
40188 0
40189 3
40190 3
39670 0
39671 0
39672 0
39675 0
40230 0
40231 0
40232 2
40233 0
39720 0
32753 0
32768 0
33344 0
39717 0
39718 0
40228 0
40275 0
39666 0
32756 0
32771 0
32757 0
32770 0
33325 0
33329 0
33346 0
32773 0
33348 0
32774 0
32733 0
32758 0
32761 0
33303 0
33332 0
33334 0
38977 0
39616 0
38975 0
38976 0
39029 0
39030 0
39031 0
39032 0
39035 3
39083 0
39086 0
39665 0
39614 0
39715 0
15173 0
32772 0
32777 0
32784 0
33347 0
38389 0
39082 2
39085 0
32762 0
33349 0
32251 0
32760 0
32775 0
32776 0
32778 0
32779 0
32782 3
22080 0
38219 0
38220 0
38274 2
38922 0
38218 0
38271 0
38272 0
38273 0
38332 0
38333 0
38335 0
38329 0
37555 0
39026 3
39025 0
37604 0
38326 0
38327 3
38328 0
38331 0
38386 0
15184 0
32781 0
22206 0
32780 0
32785 0
32786 0
38384 0
32783 0
14975 0
14979 0
15647 0
15648 0
15692 0
41432 0
41692 0
15023 2
15021 2
15024 0
15026 0
15067 0
33885 0
14333 3
14334 3
14336 0
14338 0
33888 0
33889 0
34478 0
14377 0
13636 0
34449 0
34479 0
15652 0
15651 0
15655 2
15694 0
41429 0
41430 0
33884 0
41126 0
15027 0
15030 0
15069 0
15073 0
15693 0
15720 0
41092 0
15072 2
14341 0
14378 0
14380 0
15068 0
15071 0
15108 2
15109 0
15110 0
33891 0
33892 0
13639 0
14379 0
33893 0
33894 0
33896 0
34480 0
33852 0
33856 0
33897 0
33898 0
34452 0
34454 0
34481 0
33857 0
33860 0
15659 0
15696 0
41055 0
41057 0
15695 0
15034 0
15077 0
15721 0
41089 0
14384 0
15075 0
15076 0
15080 0
15111 0
15112 0
15113 0
15114 0
15115 0
14345 0
33921 0
13679 0
14382 0
14383 0
14387 0
14416 0
14417 0
14418 3
14420 0
33895 0
15145 0
13682 0
33899 0
33900 0
33901 0
33904 0
33922 0
33923 0
13711 0
33864 0
33905 0
33908 0
33909 0
